claim_id,complexity,handling_days,num_touches,is_fraud,fraud_type,settled_amount,was_reopened
CLM-00606,simple,3,1,False,,287.02,False
CLM-00607,simple,9,1,False,,3261.02,False
CLM-00608,medium,9,4,False,,1209.41,False
CLM-00609,simple,2,2,False,,0.0,False
CLM-00610,simple,5,1,False,,0.0,False
CLM-00611,medium,16,8,False,,,False
CLM-00612,simple,10,3,False,,,False
CLM-00613,simple,3,1,False,,,False
CLM-00614,medium,19,5,False,,,False
CLM-00615,medium,16,7,False,,1420.02,False
CLM-00616,medium,7,7,False,,,False
CLM-00617,medium,18,7,False,,87.2,False
CLM-00618,medium,15,5,False,,729.88,False
CLM-00619,simple,8,1,False,,16024.0,False
CLM-00620,medium,13,2,False,,,False
CLM-00621,simple,2,2,False,,,False
CLM-00622,simple,4,1,False,,250.68,False
CLM-00623,simple,5,2,False,,,False
CLM-00624,simple,3,1,False,,89.74,False
CLM-00625,simple,4,2,False,,,False
CLM-00626,simple,3,1,False,,858.85,False
CLM-00627,simple,6,1,False,,,False
CLM-00628,complex,30,12,False,,759.05,False
CLM-00629,medium,17,4,False,,0.0,False
CLM-00630,complex,25,11,False,,2766.7,False
CLM-00631,simple,4,2,False,,,False
CLM-00632,medium,10,2,False,,7322.52,False
CLM-00633,simple,2,1,False,,,False
CLM-00634,medium,14,4,False,,0.0,False
CLM-00635,simple,1,2,False,,0.0,False
CLM-00636,simple,7,3,False,,2174.72,False
CLM-00637,simple,3,2,True,repeated,0.0,False
CLM-00638,medium,12,8,False,,16624.87,False
CLM-00639,complex,22,7,False,,1717.59,False
CLM-00640,medium,9,2,False,,0.0,False
CLM-00641,simple,3,1,True,repeated,,False
CLM-00642,medium,19,2,False,,1334.75,False
CLM-00643,medium,16,4,False,,819.71,False
CLM-00644,simple,6,1,False,,1425.09,False
CLM-00645,medium,13,7,False,,1544.81,False
CLM-00646,medium,13,2,False,,2624.38,True
CLM-00647,simple,5,2,False,,1057.9,False
CLM-00648,simple,3,1,False,,245.6,False
CLM-00649,medium,21,9,False,,1324.24,False
CLM-00650,complex,37,12,True,phantom,0.0,False
CLM-00651,simple,5,3,False,,877.5,False
CLM-00652,complex,37,7,False,,1577.64,False
CLM-00653,medium,16,4,False,,605.55,False
CLM-00654,simple,10,2,False,,284.83,False
CLM-00655,medium,16,2,True,repeated,2202.15,False
CLM-00656,complex,40,7,False,,,False
CLM-00657,simple,5,1,False,,,False
CLM-00658,medium,20,5,False,,,False
CLM-00659,simple,3,1,True,repeated,0.0,False
CLM-00660,simple,1,1,False,,0.0,False
CLM-00661,medium,16,7,False,,0.0,False
CLM-00662,simple,1,1,False,,392.24,True
CLM-00663,medium,16,5,False,,1203.05,False
CLM-00664,simple,2,1,False,,,False
CLM-00665,simple,4,2,False,,1504.89,False
CLM-00666,simple,4,2,False,,2033.87,False
CLM-00667,complex,49,10,False,,,False
CLM-00668,medium,20,4,False,,1883.26,False
CLM-00669,complex,47,10,True,repeated,0.0,False
CLM-00670,simple,6,1,False,,975.2,False
CLM-00671,medium,16,5,False,,1807.13,False
CLM-00672,simple,7,2,False,,,False
CLM-00673,simple,6,2,False,,0.0,False
CLM-00674,complex,16,8,False,,1189.91,False
CLM-00675,complex,28,4,True,repeated,,False
CLM-00676,simple,3,1,True,repeated,2994.68,False
CLM-00677,simple,6,2,False,,,False
CLM-00678,simple,6,1,False,,98.18,False
CLM-00679,complex,34,8,False,,0.0,False
CLM-00680,simple,7,3,False,,,False
CLM-00681,simple,5,1,False,,236.41,False
CLM-00682,simple,3,2,False,,235.3,False
CLM-00683,simple,9,3,False,,512.36,False
CLM-00684,medium,18,4,False,,5468.07,False
CLM-00685,medium,15,2,False,,1621.68,False
CLM-00686,medium,14,3,False,,0.0,False
CLM-00687,medium,7,6,False,,331.07,False
CLM-00688,simple,4,2,False,,,False
CLM-00689,simple,6,1,True,phantom,1487.17,False
CLM-00690,simple,4,1,False,,1434.47,False
CLM-00691,medium,25,3,False,,924.7,False
CLM-00692,simple,4,1,True,repeated,,False
CLM-00693,simple,4,2,False,,714.03,False
CLM-00694,complex,37,7,True,repeated,,False
CLM-00695,complex,38,9,True,repeated,7055.42,False
CLM-00696,simple,3,1,False,,962.14,False
CLM-00697,complex,30,10,False,,675.21,False
CLM-00698,simple,3,1,False,,0.0,False
CLM-00699,medium,11,6,False,,32161.39,False
CLM-00700,medium,18,2,True,staged,433.68,False
CLM-00701,complex,39,11,False,,2747.1,False
CLM-00702,simple,8,1,False,,,False
CLM-00703,medium,11,8,True,repeated,,False
CLM-00704,simple,3,1,False,,165.35,False
CLM-00705,medium,15,5,False,,492.57,False
CLM-00706,simple,5,2,False,,137.58,False
CLM-00707,simple,3,2,False,,93.56,False
CLM-00708,medium,23,5,False,,840.9,False
CLM-00709,simple,7,1,False,,,False
CLM-00710,complex,51,10,False,,,False
CLM-00711,medium,15,2,False,,1641.15,False
CLM-00712,simple,1,1,True,repeated,,False
CLM-00713,medium,4,4,False,,223.72,False
CLM-00714,medium,19,6,False,,4811.06,False
CLM-00715,medium,3,4,False,,4290.69,False
CLM-00716,medium,22,4,False,,,False
CLM-00717,medium,21,8,False,,0.0,False
CLM-00718,medium,23,3,False,,,False
CLM-00719,simple,6,3,False,,191.06,False
CLM-00720,simple,1,2,False,,0.0,False
CLM-00721,simple,6,2,False,,1022.0,True
CLM-00722,simple,4,2,False,,,False
CLM-00723,simple,4,1,True,repeated,28.78,False
CLM-00724,simple,3,1,False,,894.5,True
CLM-00725,medium,10,2,False,,119.09,False
CLM-00726,simple,6,2,False,,120.75,False
CLM-00727,medium,20,3,False,,4155.15,False
CLM-00728,medium,17,5,False,,1179.61,False
CLM-00729,simple,5,2,False,,208.08,False
CLM-00730,medium,23,6,True,repeated,2146.97,False
CLM-00731,complex,33,8,True,repeated,0.0,False
CLM-00732,simple,5,1,False,,1427.56,True
CLM-00733,complex,15,12,False,,0.0,False
CLM-00734,simple,5,2,False,,714.51,False
CLM-00735,medium,14,8,False,,2476.15,False
CLM-00736,simple,3,2,False,,568.57,True
CLM-00737,simple,6,2,False,,2684.7,False
CLM-00738,medium,21,6,False,,,False
CLM-00739,simple,2,3,False,,,False
CLM-00740,complex,35,13,False,,1203.1,False
CLM-00741,medium,19,2,False,,0.0,False
CLM-00742,complex,25,8,True,repeated,0.0,False
CLM-00743,complex,24,7,False,,6235.44,False
CLM-00744,simple,1,2,False,,75.74,False
CLM-00745,medium,26,3,False,,,False
CLM-00746,medium,11,7,False,,0.0,False
CLM-00747,medium,11,6,True,inflated,6429.17,False
CLM-00748,complex,17,7,True,repeated,558.02,False
CLM-00749,simple,1,2,False,,2120.09,False
CLM-00750,medium,18,6,True,phantom,506.9,False
CLM-00751,simple,5,1,False,,364.96,False
CLM-00752,medium,9,4,False,,0.0,False
CLM-00753,medium,18,5,False,,22542.45,False
CLM-00754,complex,61,10,False,,1344.06,False
CLM-00755,complex,27,4,True,inflated,4289.16,False
CLM-00756,complex,39,15,True,repeated,1578.76,False
CLM-00757,medium,22,7,False,,679.39,False
CLM-00758,simple,4,1,False,,396.27,False
CLM-00759,medium,22,5,False,,,False
CLM-00760,medium,11,6,True,staged,4210.37,False
CLM-00761,medium,18,8,False,,560.77,False
CLM-00762,simple,3,1,False,,429.62,False
CLM-00763,simple,6,1,False,,263.7,False
CLM-00764,simple,6,2,False,,,False
CLM-00765,medium,9,4,False,,2638.23,False
CLM-00766,medium,19,8,False,,1659.46,False
CLM-00767,simple,2,1,True,repeated,102.23,False
CLM-00768,simple,3,1,False,,1648.73,False
CLM-00769,simple,4,1,False,,,False
CLM-00770,complex,36,8,False,,2957.89,False
CLM-00771,medium,8,9,True,inflated,,False
CLM-00772,medium,11,5,False,,2599.6,False
CLM-00773,medium,14,3,False,,5081.12,False
CLM-00774,simple,7,2,False,,0.0,False
CLM-00775,simple,6,3,False,,2123.83,False
CLM-00776,complex,17,12,True,inflated,,False
CLM-00777,complex,40,12,True,staged,1257.7,False
CLM-00778,medium,28,2,False,,3648.56,False
CLM-00779,simple,4,1,False,,,False
CLM-00780,medium,9,5,False,,0.0,False
CLM-00781,simple,4,2,False,,308.53,False
CLM-00782,simple,5,3,False,,,False
CLM-00783,medium,17,2,False,,,False
CLM-00784,simple,5,3,False,,,False
CLM-00785,simple,7,3,False,,0.0,False
CLM-00786,medium,22,4,False,,2272.83,False
CLM-00787,simple,3,3,False,,0.0,False
CLM-00788,complex,39,12,False,,7686.18,False
CLM-00789,simple,5,3,False,,2934.71,False
CLM-00790,complex,34,8,False,,396.12,False
CLM-00791,complex,31,4,False,,,False
CLM-00792,medium,8,4,False,,2507.89,False
CLM-00793,simple,1,1,False,,,False
CLM-00794,simple,5,1,False,,,False
CLM-00795,medium,19,4,False,,998.79,False
CLM-00796,medium,12,3,False,,9048.73,False
CLM-00797,medium,12,2,False,,1227.01,False
CLM-00798,complex,35,12,False,,0.0,False
CLM-00799,simple,7,1,False,,269.84,False
CLM-00800,simple,4,2,False,,1816.67,False
CLM-00801,simple,5,2,False,,,False
CLM-00802,medium,16,4,False,,,False
CLM-00803,simple,4,3,True,phantom,0.0,False
CLM-00804,simple,4,2,False,,1245.83,False
CLM-00805,complex,44,8,True,repeated,1998.93,False
CLM-00806,medium,14,2,False,,2560.19,True
CLM-00807,simple,4,1,True,repeated,1917.97,False
CLM-00808,medium,23,5,False,,13894.59,False
CLM-00809,complex,38,9,True,staged,,False
CLM-00810,medium,17,3,False,,,False
CLM-00811,medium,11,4,False,,,False
CLM-00812,medium,16,7,False,,1383.96,False
CLM-00813,simple,6,2,False,,366.34,False
CLM-00814,simple,9,2,False,,9150.68,False
CLM-00815,simple,5,2,False,,2144.88,False
CLM-00816,medium,12,5,False,,,False
CLM-00817,complex,42,8,True,phantom,,False
CLM-00818,medium,23,5,True,repeated,5039.53,False
CLM-00819,simple,5,3,False,,519.03,False
CLM-00820,complex,49,5,False,,306.13,False
CLM-00821,complex,33,10,True,staged,,False
CLM-00822,medium,14,5,False,,0.0,False
CLM-00823,medium,5,4,False,,,False
CLM-00824,medium,17,3,True,repeated,2397.24,False
CLM-00825,complex,45,9,False,,,False
CLM-00826,complex,35,13,False,,0.0,False
CLM-00827,medium,9,4,False,,,False
CLM-00828,medium,5,2,False,,228.02,False
CLM-00829,simple,4,2,False,,,False
CLM-00830,simple,4,2,False,,,False
CLM-00831,complex,42,19,False,,1583.38,False
CLM-00832,medium,15,3,False,,0.0,False
CLM-00833,medium,12,3,False,,711.36,False
CLM-00834,complex,35,8,False,,342.07,False
CLM-00835,complex,39,14,False,,2052.3,False
CLM-00836,complex,59,10,False,,,False
CLM-00837,medium,18,3,False,,1076.03,False
CLM-00838,medium,10,8,False,,561.38,False
CLM-00839,medium,19,6,False,,,False
CLM-00840,simple,2,2,False,,2733.55,False
CLM-00841,simple,8,3,False,,852.59,False
CLM-00842,simple,7,1,False,,1410.74,False
CLM-00843,simple,4,3,False,,,False
CLM-00844,medium,10,6,False,,1162.23,False
CLM-00845,simple,5,2,False,,105.65,False
CLM-00846,simple,7,3,False,,0.0,False
CLM-00847,simple,4,1,False,,2018.7,False
CLM-00848,medium,17,6,False,,19503.82,True
CLM-00849,medium,15,7,False,,16315.41,False
CLM-00850,simple,4,2,False,,143.36,False
CLM-00851,simple,7,1,False,,,False
CLM-00852,simple,7,3,False,,861.25,False
CLM-00853,medium,15,4,True,repeated,826.05,False
CLM-00854,simple,6,1,True,repeated,1101.72,False
CLM-00855,simple,5,2,False,,,False
CLM-00856,medium,11,2,False,,851.3,False
CLM-00857,medium,17,5,False,,,False
CLM-00858,simple,6,1,False,,32.51,False
CLM-00859,simple,3,1,False,,116.02,False
CLM-00860,medium,16,6,False,,2298.56,False
CLM-00861,medium,12,7,False,,,False
CLM-00862,medium,19,4,False,,1089.5,False
CLM-00863,simple,7,1,False,,1249.31,False
CLM-00864,medium,10,2,False,,0.0,False
CLM-00865,simple,4,1,False,,206.79,False
CLM-00866,simple,3,1,False,,940.33,False
CLM-00867,simple,5,2,False,,284.74,False
CLM-00868,simple,3,2,False,,0.0,False
CLM-00869,simple,5,2,False,,1335.41,False
CLM-00870,simple,4,2,True,repeated,,False
CLM-00871,medium,20,4,False,,2328.14,False
CLM-00872,medium,7,3,False,,0.0,False
CLM-00873,medium,14,3,False,,1327.69,False
CLM-00874,medium,12,2,False,,,False
CLM-00875,simple,1,1,False,,,False
CLM-00876,simple,6,3,False,,965.02,False
CLM-00877,simple,4,2,False,,,False
CLM-00878,medium,19,4,False,,,False
CLM-00879,complex,14,10,True,staged,3051.4,False
CLM-00880,medium,23,2,False,,0.0,False
CLM-00881,simple,3,1,False,,3448.23,False
CLM-00882,medium,8,5,False,,,False
CLM-00883,complex,26,5,False,,1271.52,False
CLM-00884,complex,22,4,False,,3328.88,False
CLM-00885,simple,3,1,False,,655.58,False
CLM-00886,complex,34,12,False,,,False
CLM-00887,simple,7,2,False,,782.78,False
CLM-00888,medium,25,3,False,,1076.15,False
CLM-00889,simple,3,1,False,,2507.88,False
CLM-00890,medium,19,5,True,repeated,,False
CLM-00891,complex,40,6,False,,5497.37,False
CLM-00892,medium,10,3,False,,1126.43,False
CLM-00893,complex,47,9,False,,,False
CLM-00894,medium,10,3,False,,455.93,False
CLM-00895,medium,18,3,False,,852.61,False
CLM-00896,complex,9,15,False,,7069.2,False
CLM-00897,complex,41,12,False,,2200.77,True
CLM-00898,medium,22,4,True,repeated,359.56,False
CLM-00899,medium,14,3,False,,,False
CLM-00900,medium,20,2,False,,17843.2,False
CLM-00901,medium,13,4,False,,199.52,False
CLM-00902,complex,39,10,False,,,False
CLM-00903,simple,8,2,False,,3096.27,False
CLM-00904,simple,5,3,True,repeated,1407.87,False
CLM-00905,simple,6,2,False,,2652.23,False
CLM-00906,medium,12,2,False,,5724.38,False
CLM-00907,medium,26,5,False,,,False
CLM-00908,medium,18,8,False,,601.27,False
CLM-00909,simple,4,2,False,,687.08,True
CLM-00910,medium,14,6,False,,,False
CLM-00911,simple,3,2,True,repeated,,False
CLM-00912,simple,2,1,False,,128.94,True
CLM-00913,simple,5,3,False,,685.66,False
CLM-00914,medium,11,3,False,,,False
CLM-00915,complex,28,12,False,,1711.5,True
CLM-00916,simple,6,1,False,,318.87,False
CLM-00917,medium,14,5,False,,,False
CLM-00918,medium,12,6,False,,,False
CLM-00919,complex,33,13,True,repeated,741.08,False
CLM-00920,complex,38,4,True,repeated,400.38,False
CLM-00921,simple,1,1,False,,2411.8,False
CLM-00922,simple,9,3,True,repeated,,False
CLM-00923,simple,5,3,False,,,False
CLM-00924,medium,15,6,False,,10257.43,False
CLM-00925,medium,10,7,False,,0.0,False
CLM-00926,simple,1,1,False,,,False
CLM-00927,simple,3,4,False,,77.54,False
CLM-00928,medium,4,4,False,,1211.22,False
CLM-00929,simple,6,2,False,,5199.42,False
CLM-00930,medium,18,3,False,,,False
CLM-00931,simple,4,1,False,,338.61,False
CLM-00932,simple,5,1,False,,844.1,False
CLM-00933,simple,1,3,False,,0.0,False
CLM-00934,simple,7,2,False,,,False
CLM-00935,medium,10,4,False,,6185.57,False
CLM-00936,medium,17,6,False,,55.22,False
CLM-00937,simple,4,1,False,,3436.23,False
CLM-00938,simple,4,2,False,,7002.42,False
CLM-00939,medium,19,6,False,,27035.4,False
CLM-00940,simple,5,1,False,,0.0,False
CLM-00941,medium,14,5,False,,455.16,False
CLM-00942,simple,7,1,True,repeated,1329.77,False
CLM-00943,simple,6,1,False,,530.32,False
CLM-00944,medium,10,3,False,,466.17,False
CLM-00945,medium,22,6,True,repeated,,False
CLM-00946,medium,6,5,False,,1068.77,False
CLM-00947,medium,20,5,False,,,False
CLM-00948,simple,6,1,False,,,False
CLM-00949,simple,5,3,False,,,False
CLM-00950,simple,1,2,False,,1051.1,False
CLM-00951,medium,14,5,False,,,False
CLM-00952,medium,12,4,False,,0.0,False
CLM-00953,medium,22,6,True,repeated,0.0,False
CLM-00954,simple,5,2,False,,175.9,False
CLM-00955,simple,3,1,False,,,False
CLM-00956,medium,17,4,False,,794.96,False
CLM-00957,complex,43,10,False,,0.0,False
CLM-00958,medium,23,8,False,,1631.66,False
CLM-00959,medium,28,5,False,,711.5,False
CLM-00960,medium,17,3,False,,2440.52,False
CLM-00961,simple,3,3,False,,2600.38,False
CLM-00962,complex,29,8,True,repeated,932.37,False
CLM-00963,simple,2,3,False,,308.43,False
CLM-00964,medium,14,3,False,,3888.57,False
CLM-00965,simple,3,2,False,,,False
CLM-00966,medium,14,7,False,,3787.84,False
CLM-00967,medium,14,6,False,,0.0,False
CLM-00968,medium,9,2,True,repeated,0.0,False
CLM-00969,medium,11,3,False,,,False
CLM-00970,medium,15,2,True,phantom,,False
CLM-00971,simple,5,2,False,,724.5,False
CLM-00972,simple,4,2,False,,,False
CLM-00973,simple,3,1,True,repeated,,False
CLM-00974,medium,13,7,False,,7224.36,False
CLM-00975,simple,4,2,False,,2094.99,False
CLM-00976,complex,56,4,True,phantom,7840.06,False
CLM-00977,simple,7,1,False,,3332.12,False
CLM-00978,complex,38,8,False,,,False
CLM-00979,simple,5,1,False,,,False
CLM-00980,complex,44,10,True,inflated,9308.81,False
CLM-00981,medium,9,6,False,,0.0,False
CLM-00982,complex,57,7,False,,876.55,True
CLM-00983,medium,17,5,False,,,False
CLM-00984,complex,37,11,True,repeated,5872.6,False
CLM-00985,simple,3,2,False,,670.92,False
CLM-00986,medium,13,4,False,,0.0,False
CLM-00987,complex,32,8,False,,4384.61,False
CLM-00988,simple,6,3,False,,1742.21,False
CLM-00989,complex,39,9,False,,2410.57,False
CLM-00990,simple,8,4,False,,,False
CLM-00991,complex,28,9,True,repeated,,False
CLM-00992,medium,18,5,False,,5814.76,False
CLM-00993,simple,7,1,False,,591.97,False
CLM-00994,simple,5,3,False,,,False
CLM-00995,simple,7,1,False,,1764.02,False
CLM-00996,simple,6,2,False,,,False
CLM-00997,complex,7,15,False,,1455.72,False
CLM-00998,simple,6,1,False,,712.31,False
CLM-00999,medium,12,5,False,,,False
CLM-01000,medium,19,7,True,repeated,284.81,False
CLM-01001,complex,40,12,True,inflated,2545.76,False
CLM-01002,complex,35,7,False,,0.0,False
CLM-01003,medium,11,4,False,,0.0,False
CLM-01004,medium,13,5,False,,969.89,False
CLM-01005,simple,1,2,False,,4508.93,True
CLM-01006,medium,9,6,False,,700.28,False
CLM-01007,medium,12,5,True,phantom,2845.87,False
CLM-01008,complex,19,10,False,,2280.42,True
CLM-01009,simple,4,3,False,,947.56,False
CLM-01010,complex,7,7,False,,1341.76,False
CLM-01011,simple,6,2,False,,417.69,False
CLM-01012,complex,29,13,False,,1832.06,False
CLM-01013,complex,43,8,True,inflated,1813.53,False
CLM-01014,medium,5,6,False,,15013.07,False
CLM-01015,simple,3,1,False,,4409.39,False
CLM-01016,simple,7,2,False,,,False
CLM-01017,medium,20,4,False,,4921.49,False
CLM-01018,simple,2,2,False,,364.02,False
CLM-01019,simple,6,1,False,,,False
CLM-01020,simple,4,2,False,,713.01,False
CLM-01021,simple,7,2,False,,253.64,False
CLM-01022,simple,5,1,False,,160.8,False
CLM-01023,medium,5,2,False,,399.67,False
CLM-01024,medium,16,6,False,,6253.07,False
CLM-01025,simple,9,2,False,,0.0,False
CLM-01026,simple,5,3,False,,2740.5,False
CLM-01027,medium,4,7,False,,275.9,False
CLM-01028,complex,45,11,False,,3196.77,False
CLM-01029,simple,9,2,False,,,False
CLM-01030,simple,5,1,False,,529.77,False
CLM-01031,simple,3,1,False,,2625.11,True
CLM-01032,simple,4,2,False,,1379.38,False
CLM-01033,medium,19,6,False,,6683.24,False
CLM-01034,medium,12,4,False,,1237.78,False
CLM-01035,simple,3,3,True,repeated,617.91,False
CLM-01036,complex,38,8,False,,385.73,False
CLM-01037,medium,11,3,False,,2211.75,False
CLM-01038,simple,9,1,False,,4597.59,False
CLM-01039,complex,14,8,True,inflated,12913.52,False
CLM-01040,simple,4,1,False,,0.0,False
CLM-01041,complex,34,6,True,staged,5512.07,False
CLM-01042,simple,1,1,False,,1482.89,True
CLM-01043,medium,16,5,False,,,False
CLM-01044,complex,48,12,True,repeated,1282.23,False
CLM-01045,simple,2,1,False,,,False
CLM-01046,simple,5,2,False,,,False
CLM-01047,complex,23,13,False,,186.54,False
CLM-01048,simple,4,1,False,,27.68,False
CLM-01049,simple,5,1,False,,,False
CLM-01050,simple,4,3,False,,958.63,False
CLM-01051,complex,30,11,True,repeated,1163.99,False
CLM-01052,complex,46,8,True,repeated,939.63,False
CLM-01053,complex,32,11,True,repeated,854.4,True
CLM-01054,medium,12,4,False,,13778.44,False
CLM-01055,simple,4,1,False,,187.72,True
CLM-01056,simple,7,1,False,,0.0,False
CLM-01057,medium,10,8,False,,4047.99,True
CLM-01058,complex,40,11,True,repeated,1216.0,False
CLM-01059,simple,3,1,False,,112.88,False
CLM-01060,simple,5,2,False,,966.29,False
CLM-01061,simple,5,1,False,,63.05,True
CLM-01062,complex,40,7,False,,240.51,False
CLM-01063,medium,12,6,False,,634.02,False
CLM-01064,medium,11,3,False,,1676.8,False
CLM-01065,simple,5,1,True,repeated,104.03,False
CLM-01066,simple,4,2,False,,0.0,False
CLM-01067,simple,5,1,False,,1236.96,False
CLM-01068,simple,4,1,False,,,False
CLM-01069,medium,17,4,False,,1603.0,False
CLM-01070,medium,19,5,False,,1349.18,False
CLM-01071,simple,7,1,False,,1440.65,False
CLM-01072,simple,6,3,False,,,False
CLM-01073,complex,52,4,False,,,False
CLM-01074,medium,19,5,False,,4927.15,False
CLM-01075,medium,14,10,False,,13141.58,False
CLM-01076,medium,16,6,False,,,False
CLM-01077,medium,11,6,False,,2686.81,False
CLM-01078,medium,17,5,False,,2503.87,False
CLM-01079,medium,21,7,False,,1443.94,True
CLM-01080,complex,45,9,False,,358.58,False
CLM-01081,medium,16,2,False,,1392.31,False
CLM-01082,simple,7,2,False,,284.42,False
CLM-01083,simple,2,1,True,repeated,171.04,False
CLM-01084,simple,6,1,False,,160.32,False
CLM-01085,complex,22,11,False,,,False
CLM-01086,simple,4,1,False,,,False
CLM-01087,simple,6,2,False,,127.76,False
CLM-01088,medium,20,2,False,,1265.87,False
CLM-01089,medium,14,6,False,,7810.7,False
CLM-01090,medium,11,5,False,,,False
CLM-01091,complex,14,7,True,staged,11683.01,False
